#10001 154973
0	1
1	6144
1	6386
1	7146
1	8202
1	8280
1	8992
1	9099
2	7703
2	9475
2	9669
2	9736
2	9906
2	9981
2	9982
3	495
3	1640
3	3878
3	5105
3	6759
3	8338
3	8378
4	7783
4	9135
4	9711
4	9734
4	9745
4	9760
4	9767
5	4001
5	5114
5	6267
5	7245
5	7266
5	7319
5	8148
6	2151
6	3601
6	5767
6	6470
6	6887
6	7225
6	7823
7	5655
7	8354
7	8423
7	8822
7	8964
7	9177
7	9789
8	3136
8	5316
8	7803
8	8021
8	8124
8	8153
8	8324
9	7169
9	8005
9	8210
9	8334
9	8457
9	8501
9	8531
10	7686
10	7803
10	8021
10	8095
10	8153
10	8324
10	8570
11	224
11	5926
11	6799
11	7404
11	8132
11	9055
11	9096
12	8088
12	8179
12	9036
12	9172
12	9333
12	9347
12	9676
13	5271
13	9422
13	9835
13	9869
13	9874
13	9908
13	9966
14	7117
14	7948
14	8010
14	8070
14	8094
14	8940
14	9873
15	2034
15	5282
15	6034
15	7221
15	8024
15	8659
15	8990
16	2514
16	2603
16	5263
16	6636
16	6996
16	7907
16	8079
17	8353
17	8767
17	8844
17	9054
17	9275
17	9295
17	9388
18	9690
18	9712
18	9805
18	9870
18	9946
18	9952
18	9980
19	3214
19	6386
19	8202
19	8395
19	8611
19	8992
19	9099
20	427
20	4558
20	5506
20	6109
20	6134
20	7276
20	7297
21	5401
21	6564
21	7483
21	8277
21	8391
21	8627
21	8994
22	162
22	3922
22	5951
22	6395
22	7228
22	7805
22	8279
23	3311
23	9289
23	9523
23	9577
23	9617
23	9738
23	9766
24	6412
24	7281
24	9282
24	9331
24	9450
24	9562
24	9843
25	2749
25	3576
25	6555
25	6813
25	8343
25	8363
25	8754
26	6196
26	9727
26	9924
26	9945
26	9978
26	9992
26	9993
27	5174
27	6299
27	6444
27	6792
27	6798
27	6927
27	8927
28	8032
28	8835
28	9597
28	9747
28	9856
28	9899
28	9902
29	673
29	2399
29	4568
29	5455
29	7988
29	8068
29	8535
30	8442
30	9036
30	9464
30	9536
30	9542
30	9546
30	9565
31	2656
31	2764
31	4388
31	5296
31	6841
31	8439
31	8601
32	1006
32	5959
32	7056
32	7639
32	8258
32	8605
32	8769
33	1669
33	6151
33	7871
33	7915
33	8080
33	9026
33	9239
34	2252
34	5801
34	6948
34	7998
34	8514
34	8554
34	8579
35	356
35	4449
35	5569
35	5916
35	5966
35	6223
35	7887
36	6841
36	7053
36	7062
36	7160
36	8410
36	9474
36	9590
37	49
37	4982
37	4995
37	6619
37	7039
37	7899
37	7916
38	2660
38	5168
38	5707
38	6103
38	7018
38	7542
38	9325
39	7379
39	8930
39	9246
39	9286
39	9607
39	9631
39	9709
40	6568
40	9194
40	9215
40	9405
40	9758
40	9768
40	9791
41	5954
41	6299
41	6927
41	7400
41	7897
41	8927
41	9521
42	5928
42	6697
42	8196
42	9058
42	9837
42	9876
42	9999
43	5508
43	6473
43	8453
43	9219
43	9400
43	9512
43	9661
44	6945
44	8341
44	9160
44	9332
44	9382
44	9836
44	9898
45	4746
45	6897
45	8926
45	9008
45	9079
45	9469
45	9721
46	1059
46	3661
46	3904
46	4067
46	4243
46	6877
46	7318
47	441
47	3004
47	5187
47	5327
47	6410
47	8253
47	8573
48	7271
48	7353
48	8924
48	9829
48	9832
48	9864
48	9941
49	37
49	1709
49	3731
49	7039
49	7349
49	7486
49	7916
50	6582
50	9628
50	9689
50	9816
50	9844
50	9884
50	9887
51	2046
51	3691
51	5587
51	5916
51	6759
51	8338
51	8378
52	9249
52	9295
52	9595
52	9613
52	9793
52	9894
52	9937
53	3754
53	4735
53	8856
53	9142
53	9317
53	9375
53	9626
54	2188
54	5087
54	5984
54	6724
54	8511
54	8657
54	8805
55	6107
55	7743
55	7908
55	8190
55	8388
55	8512
55	8644
56	8574
56	8729
56	8811
56	9472
56	9480
56	9570
56	9598
57	2109
57	5448
57	8052
57	8295
57	8848
57	9013
57	9264
58	6021
58	8145
58	8869
58	8981
58	9380
58	9427
58	9591
59	3178
59	5943
59	6890
59	7161
59	7242
59	8317
59	8345
60	4372
60	7102
60	7453
60	8361
60	8429
60	9407
60	9445
61	6442
61	6522
61	6701
61	6864
61	8965
61	9035
61	9110
62	3138
62	3149
62	5986
62	6870
62	7831
62	8357
62	8568
63	7098
63	8428
63	9247
63	9378
63	9593
63	9883
63	9927
64	4681
64	9466
64	9516
64	9539
64	9609
64	9638
64	9644
65	8108
65	9813
65	9900
65	9913
65	9926
65	9935
65	9962
66	6957
66	8014
66	8019
66	8587
66	8616
66	8649
66	9152
67	5873
67	8125
67	8619
67	9124
67	9449
67	9739
67	9811
68	7411
68	9549
68	9707
68	9759
68	9964
68	9969
68	9971
69	9073
69	9700
69	9731
69	9794
69	9915
69	9926
69	9979
70	8127
70	8183
70	8444
70	8488
70	8492
70	8542
70	8834
71	816
71	5038
71	5179
71	7659
71	8343
71	8363
71	9939
72	9357
72	9368
72	9460
72	9503
72	9513
72	9623
72	9808
73	5986
73	7212
73	7831
73	8357
73	8568
73	8605
73	8751
74	362
74	3262
74	4656
74	5331
74	6607
74	6940
74	9563
75	5819
75	9712
75	9858
75	9870
75	9946
75	9952
75	9980
76	2434
76	2848
76	6492
76	6890
76	7161
76	8317
76	8345
77	2532
77	5684
77	5926
77	6772
77	8132
77	9055
77	9096
78	7512
78	7541
78	8259
78	8418
78	8569
78	9633
78	9636
79	7977
79	8669
79	8928
79	9758
79	9768
79	9788
79	9791
80	6996
80	8186
80	9232
80	9298
80	9324
80	9424
80	9434
81	8214
81	8428
81	9247
81	9378
81	9593
81	9883
81	9927
82	2179
82	7208
82	8409
82	8558
82	9336
82	9362
82	9435
83	3485
83	8668
83	9018
83	9113
83	9268
83	9277
83	9518
84	4536
84	6965
84	7099
84	7190
84	7747
84	8042
84	8993
85	2053
85	9596
85	9689
85	9762
85	9844
85	9887
85	9910
86	398
86	1161
86	4230
86	5331
86	6607
86	6940
86	6988
87	7335
87	8877
87	9209
87	9327
87	9341
87	9398
87	9456
88	3355
88	7516
88	9832
88	9848
88	9864
88	9941
88	9959
89	4006
89	6218
89	6228
89	6868
89	7139
89	7563
89	7638
90	7072
90	7091
90	8734
90	9692
90	9746
90	9904
90	9973
91	5043
91	6576
91	8780
91	9023
91	9065
91	9202
91	9881
92	5266
92	6871
92	7493
92	7753
92	8143
92	8360
92	8597
93	2083
93	4682
93	7041
93	7196
93	7826
93	8659
93	8990
94	5516
94	5660
94	6555
94	7085
94	7472
94	8343
94	8363
95	4800
95	7758
95	8252
95	8461
95	9010
95	9092
95	9491
96	2853
96	3911
96	7879
96	8962
96	9087
96	9123
96	9145
97	1778
97	4712
97	6466
97	6671
97	7097
97	8322
97	8524
98	1614
98	2613
98	4974
98	7041
98	8024
98	8659
98	8990
99	3402
99	7875
99	8141
99	8306
99	8349
99	8516
99	8821
100	7005
100	7998
100	8109
100	8514
100	8554
100	8579
100	8935
101	3902
101	5441
101	6060
101	6353
101	7331
101	7885
101	8613
102	968
102	3650
102	7048
102	7473
102	7558
102	8074
102	8194
103	3794
103	5949
103	7096
103	7900
103	9491
103	9634
103	9734
104	205
104	4136
104	6634
104	8606
104	9219
104	9512
104	9661
105	627
105	782
105	2094
105	4113
105	4353
105	5649
105	6031
106	4546
106	9150
106	9179
106	9294
106	9594
106	9632
106	9641
107	8417
107	8853
107	8966
107	9166
107	9186
107	9241
107	9290
108	2712
108	6231
108	6989
108	6998
108	7750
108	8822
108	9177
109	595
109	1885
109	2653
109	5758
109	5951
109	7101
109	7805
110	5467
110	7576
110	8856
110	9205
110	9317
110	9375
110	9626
111	9428
111	9498
111	9550
111	9677
111	9758
111	9761
111	9818
112	3646
112	7110
112	8537
112	8587
112	8649
112	8887
112	9152
113	2012
113	4434
113	5565
113	6830
113	7113
113	7907
113	9205
114	3205
114	3681
114	4398
114	6854
114	7018
114	7310
114	7542
115	2071
115	5082
115	5135
115	5523
115	7331
115	7885
115	9391
116	435
116	2794
116	3449
116	5372
116	5802
116	5919
116	7693
117	7468
117	8853
117	8966
117	9166
117	9186
117	9241
117	9290
118	2635
118	6955
118	8790
118	9070
118	9547
118	9663
118	9704
119	7429
119	8065
119	8980
119	9006
119	9125
119	9279
119	9369
120	7896
120	8209
120	8768
120	8874
120	8889
120	9089
120	9207
121	8941
121	9291
121	9580
121	9660
121	9771
121	9852
121	9866
122	735
122	3571
122	5707
122	6535
122	7294
122	7542
122	8471
123	7738
123	9548
123	9599
123	9660
123	9771
123	9852
123	9866
124	4363
124	5935
124	6978
124	7092
124	7112
124	7421
124	7458
125	6330
125	7008
125	7232
125	8095
125	8124
125	8153
125	8324
126	6095
126	7223
126	8376
126	9210
126	9271
126	9479
126	9642
127	6041
127	6570
127	7599
127	8624
127	9163
127	9256
127	9373
128	7632
128	8008
128	9062
128	9364
128	9416
128	9664
128	9668
129	9498
129	9528
129	9630
129	9797
129	9818
129	9909
129	9955
130	999
130	2396
130	7053
130	7091
130	8042
130	8115
130	8410
131	2476
131	7401
131	7526
131	9222
131	9487
131	9509
131	9622
132	9603
132	9743
132	9813
132	9900
132	9926
132	9935
132	9986
133	6917
133	8356
133	8557
133	8706
133	8735
133	8736
133	8852
134	1782
134	3498
134	5128
134	6112
134	7048
134	7473
134	8194
135	4177
135	5649
135	6273
135	6360
135	6888
135	8050
135	8618
136	3478
136	6224
136	7437
136	8808
136	9059
136	9459
136	9646
137	3171
137	4165
137	5018
137	6858
137	6861
137	6871
137	6967
138	3046
138	9471
138	9511
138	9557
138	9621
138	9649
138	9670
139	6864
139	8255
139	8643
139	8883
139	8965
139	9035
139	9110
140	277
140	4223
140	4523
140	5000
140	5350
140	6178
140	7171
141	1575
141	9181
141	9397
141	9655
141	9778
141	9886
141	9931
142	4359
142	5583
142	7963
142	8110
142	8201
142	8635
142	8700
143	607
143	3461
143	7248
143	7417
143	7766
143	7779
143	8215
144	3951
144	4373
144	7253
144	7893
144	7986
144	9126
144	9311
145	9063
145	9414
145	9616
145	9658
145	9674
145	9679
145	9688
146	1779
146	5207
146	6154
146	8588
146	9351
146	9375
146	9500
147	1135
147	2626
147	5056
147	5587
147	6759
147	8338
147	8902
148	9070
148	9313
148	9352
148	9476
148	9547
148	9663
148	9704
149	585
149	626
149	1156
149	4211
149	4999
149	6573
149	6658
150	6837
150	8213
150	8248
150	8545
150	8783
150	8826
150	8833
151	1098
151	6499
151	6713
151	7306
151	8682
151	8858
151	8984
152	1013
152	4138
152	6978
152	7092
152	7112
152	7421
152	7458
153	7050
153	7250
153	7291
153	8282
153	8591
153	9088
153	9231
154	1684
154	6576
154	8076
154	8780
154	9065
154	9202
154	9883
155	9359
155	9499
155	9792
155	9810
155	9859
155	9974
155	10000
156	3578
156	4677
156	7114
156	7990
156	8407
156	8525
156	8873
157	5160
157	8897
157	9637
157	9783
157	9786
157	9806
157	9965
158	8646
158	9149
158	9383
158	9388
158	9535
158	9648
158	9755
159	7851
159	8634
159	8968
159	9188
159	9594
159	9632
159	9641
160	4125
160	6588
160	7047
160	7568
160	8289
160	8476
160	8693
161	7582
161	9093
161	9425
161	9795
161	9942
161	9949
161	9976
162	22
162	5758
162	5951
162	7101
162	7228
162	8279
162	9384
163	9417
163	9447
163	9516
163	9539
163	9609
163	9638
163	9644
164	3562
164	7338
164	8901
164	9265
164	9404
164	9481
164	9534
165	5435
165	8014
165	8019
165	8084
165	8537
165	8616
165	9152
166	2764
166	3237
166	4935
166	6275
166	7608
166	7884
166	8439
167	2050
167	5789
167	6588
167	7208
167	8289
167	8476
167	8693
168	3039
168	8278
168	9075
168	9530
168	9610
168	9614
168	9718
169	463
169	2976
169	8145
169	8151
169	8981
169	9380
169	9427
170	5841
170	6489
170	6713
170	7306
170	7621
170	7864
170	8858
171	9224
171	9728
171	9918
171	9929
171	9938
171	9954
171	9983
172	4809
172	8878
172	8884
172	9064
172	9158
172	9415
172	9505
173	4972
173	6449
173	6774
173	7058
173	7903
173	8880
173	9081
174	4557
174	6547
174	6792
174	7824
174	8357
174	8568
174	8751
175	5088
175	8987
175	9329
175	9640
175	9651
175	9678
175	9773
176	1318
176	2622
176	8112
176	8445
176	8937
176	9115
176	9532
177	7364
177	7463
177	8268
177	8417
177	8545
177	8708
177	8895
178	6570
178	7470
178	7552
178	7874
178	8158
178	8288
178	8460
179	4204
179	6414
179	7669
179	8119
179	8371
179	8459
179	9837
180	3871
180	7754
180	8133
180	8890
180	8989
180	9086
180	9343
181	3475
181	7928
181	8626
181	9046
181	9185
181	9868
181	9871
182	6474
182	7682
182	7799
182	8162
182	8328
182	8630
182	9213
183	7687
183	7958
183	8207
183	8359
183	9010
183	9092
183	9344
184	9201
184	9263
184	9559
184	9792
184	9838
184	9896
184	9998
185	6158
185	7383
185	9358
185	9437
185	9701
185	9917
185	9925
186	2787
186	6750
186	8578
186	8692
186	9112
186	9170
186	9225
187	221
187	698
187	7503
187	8575
187	8634
187	8651
187	8755
188	3484
188	5811
188	6764
188	7132
188	7274
188	8208
188	8430
189	7170
189	8548
189	8792
189	9113
189	9268
189	9277
189	9518
190	5235
190	8036
190	8697
190	9143
190	9409
190	9739
190	9811
191	5062
191	5973
191	6945
191	7284
191	7414
191	7673
191	7918
192	6145
192	7346
192	8765
192	9222
192	9487
192	9509
192	9622
193	5636
193	8752
193	8936
193	8957
193	9069
193	9165
193	9323
194	896
194	3798
194	5222
194	6234
194	7749
194	8747
194	9012
195	1854
195	2264
195	5654
195	6475
195	6552
195	7763
195	8764
196	6745
196	7030
196	7552
196	7844
196	7926
196	8158
196	8460
197	2229
197	4493
197	7248
197	7417
197	7766
197	7779
197	8215
198	437
198	3834
198	5430
198	6781
198	7729
198	7841
198	8332
199	7023
199	8713
199	8891
199	9167
199	9171
199	9494
199	9558
200	6045
200	6586
200	6934
200	7945
200	8122
200	8580
200	8819
201	9699
201	9745
201	9759
201	9964
201	9969
201	9971
201	9977
202	2519
202	7836
202	9530
202	9571
202	9610
202	9614
202	9718
203	1489
203	5174
203	6444
203	6950
203	7448
203	7897
203	8927
204	3049
204	5826
204	6894
204	7725
204	8309
204	8498
204	8585
205	104
205	8353
205	8878
205	8884
205	9415
205	9505
205	9549
206	6046
206	6202
206	6388
206	6951
206	7124
206	7728
206	8479
207	6095
207	8105
207	8149
207	8364
207	9296
207	9419
207	9489
208	7445
208	8888
208	9374
208	9387
208	9865
208	9889
208	9901
209	7772
209	8788
209	9015
209	9127
209	9730
209	9807
209	9861
210	8227
210	9228
210	9232
210	9298
210	9324
210	9424
210	9434
211	2828
211	7349
211	8091
211	9245
211	9593
211	9883
211	9927
212	3865
212	8629
212	9312
212	9315
212	9370
212	9853
212	9854
213	2279
213	4098
213	5211
213	6156
213	7840
213	8154
213	8394
214	4988
214	7498
214	8875
214	9287
214	9659
214	9772
214	9780
215	7701
215	8813
215	8847
215	9364
215	9664
215	9668
215	9686
216	6100
216	7070
216	7845
216	9219
216	9400
216	9512
216	9661
217	6751
217	8337
217	9300
217	9452
217	9496
217	9591
217	9694
218	6441
218	6883
218	7174
218	7663
218	8301
218	8393
218	9420
219	5485
219	8145
219	8869
219	8981
219	9094
219	9380
219	9427
220	6678
220	8205
220	9100
220	9221
220	9611
220	9724
220	9751
221	187
221	5830
221	8575
221	8590
221	8651
221	8755
221	9279
222	4016
222	6408
222	7139
222	7529
222	7554
222	7563
222	7638
223	2100
223	5414
223	7371
223	8031
223	8820
223	9229
223	9645
224	11
224	5917
224	8316
224	8668
224	8793
224	9030
224	9050
225	2032
225	5957
225	7511
225	8121
225	8218
225	8588
225	9500
226	700
226	5233
226	7117
226	8010
226	8070
226	8094
226	8940
227	4350
227	5108
227	6483
227	9159
227	9439
227	9620
227	9741
228	1291
228	4005
228	6242
228	6820
228	7654
228	8855
228	9206
229	4028
229	7678
229	7919
229	8310
229	8663
229	9074
229	9522
230	4460
230	8320
230	9192
230	9472
230	9480
230	9570
230	9598
231	4212
231	5784
231	7131
231	7818
231	8143
231	8360
231	8597
232	448
232	7141
232	7800
232	8302
232	8769
232	8854
232	8883
233	5446
233	8014
233	8084
233	8587
233	8616
233	8649
233	9152
234	1838
234	4475
234	5525
234	5811
234	6764
234	7922
234	8208
235	1339
235	7777
235	8202
235	8280
235	8611
235	8992
235	9099
236	1297
236	2942
236	7820
236	7913
236	8680
236	9032
236	9103
237	501
237	4043
237	5028
237	7161
237	8317
237	8345
237	8745
238	7133
238	8676
238	9031
238	9381
238	9777
238	9893
238	9897
239	1324
239	6739
239	7248
239	7698
239	8099
239	8540
239	8837
240	3961
240	7460
240	9249
240	9544
240	9613
240	9894
240	9937
241	6006
241	7262
241	7731
241	8106
241	8291
241	9056
241	9196
242	4290
242	4908
242	6154
242	8121
242	9309
242	9351
242	9500
243	9541
243	9578
243	9700
243	9794
243	9819
243	9915
243	9979
244	5171
244	6703
244	6772
244	7404
244	8132
244	9055
244	9096
245	5042
245	7410
245	7948
245	8010
245	8070
245	8094
245	8940
246	1404
246	7390
246	9647
246	9800
246	9845
246	9940
246	9985
247	774
247	3882
247	4656
247	5331
247	6607
247	6940
247	9961
248	8000
248	8308
248	8517
248	9007
248	9104
248	9109
248	9346
249	3455
249	5979
249	6771
249	7216
249	7952
249	8184
249	9780
250	4879
250	5221
250	8255
250	8643
250	9035
250	9110
250	9917
251	2516
251	6805
251	7493
251	7594
251	7753
251	8143
251	8597
252	7700
252	8276
252	9490
252	9527
252	9586
252	9676
252	9878
253	6681
253	7033
253	7172
253	7286
253	7680
253	8432
253	8445
254	3977
254	6880
254	7833
254	8982
254	9459
254	9583
254	9646
255	4973
255	5959
255	6694
255	7639
255	7968
255	8605
255	8995
256	8913
256	9026
256	9829
256	9832
256	9848
256	9864
256	9959
257	8422
257	9537
257	9912
257	9916
257	9922
257	9932
257	9990
258	5174
258	5954
258	6792
258	6798
258	6927
258	7448
258	8927
259	2260
259	6881
259	7800
259	8187
259	8769
259	8854
259	8883
260	1556
260	7106
260	7316
